Index	age	fit_prop	fit_se	aoa	language	form	measure	lexical_category	uni_lemma	words	prop	word_bytes	CleanedWord	CleanedSingle
11335	25	0.314395355814101	0.0264041411837874	27.9201546448539	English (American)	WS	understands	function_words	why	why	0.301188903566711	77 68 79	why	why
11336	26	0.374570021943747	0.0269943945897159	27.9201546448539	English (American)	WS	understands	function_words	why	why	0.395402298850575	77 68 79	why	why
11337	27	0.438889204212907	0.0293710905855546	27.9201546448539	English (American)	WS	understands	function_words	why	why	0.498614958448753	77 68 79	why	why
11338	28	0.50532926073335	0.0331522177299212	27.9201546448539	English (American)	WS	understands	function_words	why	why	0.540880503144654	77 68 79	why	why
11339	29	0.571581628740271	0.0379199561437908	27.9201546448539	English (American)	WS	understands	function_words	why	why	0.58974358974359	77 68 79	why	why
11340	30	0.635363502191121	0.0433499891901902	27.9201546448539	English (American)	WS	understands	function_words	why	why	0.563057324840764	77 68 79	why	why
11341	16	0.0083277704849167	0.118199224778723	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0043010752688172	77 69 6c 6c	will	will
11342	17	0.0114736828646743	0.108021690886011	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0218340611353712	77 69 6c 6c	will	will
11343	18	0.015789078924098	0.0979445417248511	30.768980296175	English (American)	WS	understands	function_words	will	will	0.015600624024961	77 69 6c 6c	will	will
11344	19	0.0216919333011881	0.0880022692533864	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0280701754385965	77 69 6c 6c	will	will
11345	20	0.0297349374566075	0.0782463042068839	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0242085661080074	77 69 6c 6c	will	will
11346	21	0.0406362793313518	0.0687559992914306	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0355191256830601	77 69 6c 6c	will	will
11347	22	0.0553064287115508	0.0596582713739385	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0462555066079295	77 69 6c 6c	will	will
11348	23	0.0748594102680422	0.0511629732944252	30.768980296175	English (American)	WS	understands	function_words	will	will	0.074468085106383	77 69 6c 6c	will	will
11349	24	0.100589079147685	0.0436234904330445	30.768980296175	English (American)	WS	understands	function_words	will	will	0.0903553299492386	77 69 6c 6c	will	will
11350	25	0.133882416181994	0.0376189657890016	30.768980296175	English (American)	WS	understands	function_words	will	will	0.122853368560106	77 69 6c 6c	will	will
11351	26	0.176038485305949	0.0339732666186594	30.768980296175	English (American)	WS	understands	function_words	will	will	0.183908045977011	77 69 6c 6c	will	will
11352	27	0.227974532109458	0.0334663665593869	30.768980296175	English (American)	WS	understands	function_words	will	will	0.21606648199446	77 69 6c 6c	will	will
11353	28	0.289843128834532	0.036230251515388	30.768980296175	English (American)	WS	understands	function_words	will	will	0.362683438155136	77 69 6c 6c	will	will
11354	29	0.360658207617926	0.0416183030322668	30.768980296175	English (American)	WS	understands	function_words	will	will	0.348717948717949	77 69 6c 6c	will	will
11355	30	0.438101425382816	0.0487683684157999	30.768980296175	English (American)	WS	understands	function_words	will	will	0.385987261146497	77 69 6c 6c	will	will
11356	16	0.0141971327127921	0.0937329406806061	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.0021505376344086	77 69 74 68	with	with
11357	17	0.0199955145859325	0.0852778832712818	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.0152838427947598	77 69 74 68	with	with
11358	18	0.0280945761357634	0.0769311447310601	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.0187207488299532	77 69 74 68	with	with
11359	19	0.0393424181438426	0.0687321986541743	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.0421052631578947	77 69 74 68	with	with
11360	20	0.0548393172558861	0.0607409226292047	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.0353817504655493	77 69 74 68	with	with
11361	21	0.0759577638688974	0.0530512457880284	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.0437158469945355	77 69 74 68	with	with
11362	22	0.104311309157671	0.0458152826607145	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.107929515418502	77 69 74 68	with	with
11363	23	0.141626511437025	0.0392845519091811	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.159574468085106	77 69 74 68	with	with
11364	24	0.189466767144592	0.0338694901044247	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.217258883248731	77 69 74 68	with	with
11365	25	0.248783379674009	0.0301767981894519	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.254953764861295	77 69 74 68	with	with
11366	26	0.319353533790067	0.0288750131741043	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.335632183908046	77 69 74 68	with	with
11367	27	0.399301331343296	0.0302741485503241	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.401662049861496	77 69 74 68	with	with
11368	28	0.485002033621407	0.03404279957486	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.580712788259958	77 69 74 68	with	with
11369	29	0.571593935445572	0.03950861656836	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.512820512820513	77 69 74 68	with	with
11370	30	0.654012666004869	0.0460714641747134	28.1722603801422	English (American)	WS	understands	function_words	with	with	0.554140127388535	77 69 74 68	with	with
11371	16	0.00455139658806181	0.162625010145149	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0010752688172043	77 6f 75 6c 64	would	would
11372	17	0.00610235729632592	0.148957358874622	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0152838427947598	77 6f 75 6c 64	would	would
11373	18	0.00817749082717496	0.135409672733404	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0140405616224649	77 6f 75 6c 64	would	would
11374	19	0.0109505079122742	0.122021916249923	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0140350877192982	77 6f 75 6c 64	would	would
11375	20	0.0146499757021928	0.108853114284849	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0130353817504655	77 6f 75 6c 64	would	would
11376	21	0.0195745188820519	0.0959934206203164	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.00819672131147541	77 6f 75 6c 64	would	would
11377	22	0.0261105664727989	0.0835856266587673	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0242290748898678	77 6f 75 6c 64	would	would
11378	23	0.0347516818327466	0.0718641846413079	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0297872340425532	77 6f 75 6c 64	would	would
11379	24	0.0461170981104345	0.0612245780144909	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0385786802030457	77 6f 75 6c 64	would	would
11380	25	0.0609647683703825	0.0523308775066528	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0581241743725231	77 6f 75 6c 64	would	would
11381	26	0.0801908641858835	0.046202558336649	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.0758620689655172	77 6f 75 6c 64	would	would
11382	27	0.104803477888042	0.0440104069710555	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.116343490304709	77 6f 75 6c 64	would	would
11383	28	0.13585457747695	0.0463167282451571	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.162473794549266	77 6f 75 6c 64	would	would
11384	29	0.174314075609174	0.0525323383982178	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.161538461538462	77 6f 75 6c 64	would	would
11385	30	0.2208782837777	0.0614828245000613	34.2759643725773	English (American)	WS	understands	function_words	would	would	0.206369426751592	77 6f 75 6c 64	would	would
11386	16	0.200601278268726	0.0460402555849929	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.195698924731183	61 69 72 70 6c 61 6e 65	airplane	airplane
11387	17	0.249611850745618	0.0408292551177347	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.200873362445415	61 69 72 70 6c 61 6e 65	airplane	airplane
11388	18	0.306012843225221	0.0360013276462977	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.279251170046802	61 69 72 70 6c 61 6e 65	airplane	airplane
11389	19	0.368892887822058	0.0317318088172187	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.414035087719298	61 69 72 70 6c 61 6e 65	airplane	airplane
11390	20	0.43656562383212	0.0282748009545314	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.404096834264432	61 69 72 70 6c 61 6e 65	airplane	airplane
11391	21	0.506685837635208	0.0259569957220332	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.497267759562842	61 69 72 70 6c 61 6e 65	airplane	airplane
11392	22	0.5765440016151	0.0250960447979029	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.596916299559471	61 69 72 70 6c 61 6e 65	airplane	airplane
11393	23	0.643470491907325	0.0258379929904098	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.672340425531915	61 69 72 70 6c 61 6e 65	airplane	airplane
11394	24	0.705227437157761	0.0280559597721412	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.721827411167513	61 69 72 70 6c 61 6e 65	airplane	airplane
11395	25	0.760272376045145	0.0314390911985217	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.792602377807133	61 69 72 70 6c 61 6e 65	airplane	airplane
11396	26	0.807839197123961	0.0356572659037586	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.813793103448276	61 69 72 70 6c 61 6e 65	airplane	airplane
11397	27	0.847856545439078	0.040450084644697	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.839335180055402	61 69 72 70 6c 61 6e 65	airplane	airplane
11398	28	0.880770271183967	0.0456368564154497	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.933962264150943	61 69 72 70 6c 61 6e 65	airplane	airplane
11399	29	0.907341803641854	0.0510977549300849	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.882051282051282	61 69 72 70 6c 61 6e 65	airplane	airplane
11400	30	0.928472510129388	0.0567537050243865	20.9051116903102	English (American)	WS	understands	nouns	airplane	airplane	0.845859872611465	61 69 72 70 6c 61 6e 65	airplane	airplane
11401	16	0.0456139845176804	0.0665854833954949	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.0236559139784946	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11402	17	0.0607174836341774	0.0601433313596809	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.0414847161572052	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11403	18	0.0804006846983636	0.0538546437580491	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.0639625585023401	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11404	19	0.105746355578362	0.0477800548431007	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.12280701754386	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11405	20	0.137884028389748	0.0420125370163524	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.111731843575419	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11406	21	0.177846311997038	0.03669715972018	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.177595628415301	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11407	22	0.226349785292298	0.0320596075419485	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.240088105726872	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11408	23	0.283519714810829	0.0284335010013972	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.3	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11409	24	0.348622469039689	0.0262415350520219	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.388832487309645	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11410	25	0.419912997527016	0.0258511311902183	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.462351387054161	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11411	26	0.494709872843824	0.0273395765325397	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.47816091954023	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11412	27	0.569744294702501	0.0304324258872121	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.498614958448753	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11413	28	0.641706193071077	0.0347033324771565	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.738993710691824	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11414	29	0.707804840539574	0.0397745982242034	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.653846153846154	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11415	30	0.766153160759032	0.0453786809196884	26.0700776577528	English (American)	WS	understands	nouns	alligator	alligator	0.663694267515924	61 6c 6c 69 67 61 74 6f 72	alligator	alligator
11416	16	0.0781175417251083	0.0572399702819905	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.0473118279569892	61 6e 69 6d 61 6c	animal	animal
11417	17	0.100762719168107	0.0514998228607095	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.0698689956331878	61 6e 69 6d 61 6c	animal	animal
11418	18	0.129053454516863	0.0459482294301562	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.101404056162246	61 6e 69 6d 61 6c	animal	animal
11419	19	0.163840044283417	0.0406624925100342	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.192982456140351	61 6e 69 6d 61 6c	animal	animal
11420	20	0.20578786759773	0.0357606946628754	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.19366852886406	61 6e 69 6d 61 6c	animal	animal
11421	21	0.255197726847426	0.0314230288911608	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.265027322404372	61 6e 69 6d 61 6c	animal	animal
11422	22	0.311813302985169	0.0279137364553468	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.308370044052863	61 6e 69 6d 61 6c	animal	animal
11423	23	0.374670684437439	0.0255761040305769	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.438297872340426	61 6e 69 6d 61 6c	animal	animal
11424	24	0.442059864682235	0.024744453684568	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.49238578680203	61 6e 69 6d 61 6c	animal	animal
11425	25	0.51165244795647	0.0255661759986329	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.538969616908851	61 6e 69 6d 61 6c	animal	animal
11426	26	0.580796224716552	0.0278955408357487	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.563218390804598	61 6e 69 6d 61 6c	animal	animal
11427	27	0.646906166414643	0.0313987821121342	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.614958448753463	61 6e 69 6d 61 6c	animal	animal
11428	28	0.707834938636994	0.0357322867168075	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.779874213836478	61 6e 69 6d 61 6c	animal	animal
11429	29	0.76211617844737	0.0406312636547216	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.705128205128205	61 6e 69 6d 61 6c	animal	animal
11430	30	0.809033327855031	0.0459150665318843	24.8331634574237	English (American)	WS	understands	nouns	animal	animal	0.70828025477707	61 6e 69 6d 61 6c	animal	animal
11431	16	0.0216596919342577	0.0896683682302262	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.0021505376344086	61 6e 6b 6c 65	ankle	ankle
11432	17	0.0278431327745283	0.0817040783941126	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.0152838427947598	61 6e 6b 6c 65	ankle	ankle
11433	18	0.0357273671465149	0.0738611740846663	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.0265210608424337	61 6e 6b 6c 65	ankle	ankle
11434	19	0.0457391108595116	0.0661828232540261	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.0543859649122807	61 6e 6b 6c 65	ankle	ankle
11435	20	0.0583865315909271	0.058733598530621	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.0558659217877095	61 6e 6b 6c 65	ankle	ankle
11436	21	0.074258974510585	0.0516128040762453	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.0765027322404372	61 6e 6b 6c 65	ankle	ankle
11437	22	0.0940155326041676	0.0449767043995423	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.092511013215859	61 6e 6b 6c 65	ankle	ankle
11438	23	0.118356302146878	0.0390730441410565	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.140425531914894	61 6e 6b 6c 65	ankle	ankle
11439	24	0.147969684996714	0.0342823287427839	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.16243654822335	61 6e 6b 6c 65	ankle	ankle
11440	25	0.183450755690835	0.031122817921613	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.187582562747688	61 6e 6b 6c 65	ankle	ankle
11441	26	0.225191069445744	0.0301124222292006	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.218390804597701	61 6e 6b 6c 65	ankle	ankle
11442	27	0.27325038279063	0.031458903277318	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.254847645429363	61 6e 6b 6c 65	ankle	ankle
11443	28	0.327234508502712	0.0348904523342398	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.451781970649895	61 6e 6b 6c 65	ankle	ankle
11444	29	0.386216061310211	0.0398723109254816	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.328205128205128	61 6e 6b 6c 65	ankle	ankle
11445	30	0.448737681549377	0.0459024524264544	30.7991971888244	English (American)	WS	understands	nouns	ankle	ankle	0.336305732484076	61 6e 6b 6c 65	ankle	ankle
11446	16	0.0697888737007718	0.0592972086618232	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.0440860215053763	61 6e 74	ant	ant
11447	17	0.0889856226112624	0.0535086004118775	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.0633187772925764	61 6e 74	ant	ant
11448	18	0.112822353755495	0.0478882826439999	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.0951638065522621	61 6e 74	ant	ant
11449	19	0.142048669514175	0.0425030686509189	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.168421052631579	61 6e 74	ant	ant
11450	20	0.177332659543944	0.0374545058503951	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.175046554934823	61 6e 74	ant	ant
11451	21	0.219142341656318	0.0328979498730439	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.204918032786885	61 6e 74	ant	ant
11452	22	0.267602980007819	0.0290657209922753	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.251101321585903	61 6e 74	ant	ant
11453	23	0.322356084966199	0.0262766645781335	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.363829787234043	61 6e 74	ant	ant
11454	24	0.382461824747809	0.0248840511071276	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.417258883248731	61 6e 74	ant	ant
11455	25	0.446392108100801	0.0251212028225562	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.48216644649934	61 6e 74	ant	ant
11456	26	0.512146157289354	0.0269451219444509	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.496551724137931	61 6e 74	ant	ant
11457	27	0.577482508256985	0.0300684268885174	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.54016620498615	61 6e 74	ant	ant
11458	28	0.640215690408985	0.0341362992736232	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.741090146750524	61 6e 74	ant	ant
11459	29	0.698497552579734	0.0388531786890864	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.633333333333333	61 6e 74	ant	ant
11460	30	0.751010079714902	0.0440108849489901	25.8158286325826	English (American)	WS	understands	nouns	ant	ant	0.64203821656051	61 6e 74	ant	ant
11461	16	0.343343646510653	0.0432815665902232	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.313978494623656	61 70 70 6c 65	apple	apple
11462	17	0.408611535097307	0.0380272003547441	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.379912663755459	61 70 70 6c 65	apple	apple
11463	18	0.477268834297057	0.0334208556342199	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.485179407176287	61 70 70 6c 65	apple	apple
11464	19	0.546795997702804	0.0297649270117446	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.607017543859649	61 70 70 6c 65	apple	apple
11465	20	0.614544178141818	0.0274419356622886	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.588454376163873	61 70 70 6c 65	apple	apple
11466	21	0.678126456844434	0.0268007546527983	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.658469945355191	61 70 70 6c 65	apple	apple
11467	22	0.735730768265537	0.0279573376989545	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.753303964757709	61 70 70 6c 65	apple	apple
11468	23	0.78627503233817	0.0307092278746125	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.817021276595745	61 70 70 6c 65	apple	apple
11469	24	0.829393851807309	0.0346787007583035	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.842639593908629	61 70 70 6c 65	apple	apple
11470	25	0.865303739663511	0.0395003741767168	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.883751651254954	61 70 70 6c 65	apple	apple
11471	26	0.894615559028749	0.0449005400647354	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.87816091954023	61 70 70 6c 65	apple	apple
11472	27	0.918152059996352	0.05069466540275	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.911357340720222	61 70 70 6c 65	apple	apple
11473	28	0.936803266912449	0.0567622353918187	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.964360587002096	61 70 70 6c 65	apple	apple
11474	29	0.951429142279582	0.0630243230605716	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.925641025641026	61 70 70 6c 65	apple	apple
11475	30	0.962804489708829	0.0694283147714097	18.326446321715	English (American)	WS	understands	nouns	apple	apple	0.919745222929936	61 70 70 6c 65	apple	apple
11476	16	0.0812761619597127	0.0570472013508817	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.0440860215053763	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11477	17	0.101024004325965	0.0515101036795654	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.0764192139737991	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11478	18	0.124917620731394	0.0461420774997658	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.101404056162246	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11479	19	0.153497495439308	0.0410095694529033	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.16140350877193	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11480	20	0.187217230322764	0.0362128595009271	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.167597765363128	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11481	21	0.226363564628642	0.0319037699270566	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.234972677595628	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11482	22	0.270966397195738	0.0283058794897195	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.288546255506608	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11483	23	0.320714460237	0.0257194095503332	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.363829787234043	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11484	24	0.374899196998463	0.0244672470325597	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.43248730964467	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11485	25	0.43241098397611	0.0247527223329095	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.471598414795244	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11486	26	0.491804116248725	0.0265262376569166	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.501149425287356	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11487	27	0.551429506127011	0.0295208103102812	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.523545706371191	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11488	28	0.60961229117084	0.0334097012007482	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.705450733752621	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11489	29	0.664835331718012	0.0379187415808362	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.602564102564103	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11490	30	0.715887361516987	0.042852616345195	26.1370473460804	English (American)	WS	understands	nouns	applesauce	applesauce	0.573248407643312	61 70 70 6c 65 73 61 75 63 65	applesauce	applesauce
11491	16	0.118811875834184	0.0516765605003354	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.0720430107526882	61 72 6d	arm	arm
11492	17	0.15515011728487	0.0460291681666701	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.120087336244541	61 72 6d	arm	arm
11493	18	0.200078813229487	0.0406711778574574	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.188767550702028	61 72 6d	arm	arm
11494	19	0.254104882664963	0.0357330108406338	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.296491228070175	61 72 6d	arm	arm
11495	20	0.316939196955721	0.0314132836294988	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.299813780260708	61 72 6d	arm	arm
11496	21	0.387244440777947	0.0279997086103481	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.420765027322404	61 72 6d	arm	arm
11497	22	0.462583576182247	0.0258537414191455	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.466960352422908	61 72 6d	arm	arm
11498	23	0.539670926735894	0.0253000232746583	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.576595744680851	61 72 6d	arm	arm
11499	24	0.614905990091643	0.0264387855102127	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.667005076142132	61 72 6d	arm	arm
11500	25	0.68502150566538	0.0290718171093311	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.717305151915456	61 72 6d	arm	arm
11501	26	0.747610733415663	0.0328416608905263	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.735632183908046	61 72 6d	arm	arm
11502	27	0.801369175916726	0.037406173277747	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.778393351800554	61 72 6d	arm	arm
11503	28	0.846035302478743	0.0425101385289194	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.907756813417191	61 72 6d	arm	arm
11504	29	0.882134636543452	0.0479817144903928	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.833333333333333	61 72 6d	arm	arm
11505	30	0.91066369137357	0.0537086672926615	22.485318777906	English (American)	WS	understands	nouns	arm	arm	0.806369426751592	61 72 6d	arm	arm
11506	16	0.765900874337602	0.0533860158210859	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.753763440860215	62 61 6c 6c	ball	ball
11507	17	0.79748308859005	0.0470775269255714	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.755458515283843	62 61 6c 6c	ball	ball
11508	18	0.825773788393914	0.0418402405135064	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.820592823712949	62 61 6c 6c	ball	ball
11509	19	0.850851539276174	0.0381182795998155	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.882456140350877	62 61 6c 6c	ball	ball
11510	20	0.872875341697419	0.0363797482356991	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.877094972067039	62 61 6c 6c	ball	ball
11511	21	0.892059598114274	0.0369060191887106	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.907103825136612	62 61 6c 6c	ball	ball
11512	22	0.908651753309132	0.0396069154522741	9.60430714350965	English (American)	WS	understands	nouns	ball	ball	0.92511013215859	62 61 6c 6c	ball	ball
